Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas40449    Pavarde40449   6         1         8         6         7         9         
Vardas40450    Pavarde40450   5         6         8         2         5         8         
Vardas40451    Pavarde40451   8         9         2         8         10        1         
Vardas40452    Pavarde40452   8         8         3         3         8         8         
Vardas40453    Pavarde40453   7         4         2         4         5         3         
Vardas40454    Pavarde40454   4         4         2         8         7         1         
Vardas40455    Pavarde40455   10        2         4         4         10        10        
Vardas40456    Pavarde40456   10        2         5         5         1         9         
Vardas40457    Pavarde40457   6         4         3         8         8         2         
Vardas40458    Pavarde40458   3         9         4         6         8         4         
Vardas40459    Pavarde40459   5         9         2         8         10        2         
Vardas40460    Pavarde40460   10        7         7         4         1         4         
Vardas40461    Pavarde40461   10        8         3         5         4         8         
Vardas40462    Pavarde40462   9         3         4         7         1         10        
Vardas40463    Pavarde40463   9         2         1         1         5         2         
Vardas40464    Pavarde40464   1         4         7         6         5         7         
Vardas40465    Pavarde40465   5         1         4         8         7         1         
Vardas40466    Pavarde40466   10        5         3         9         5         1         
Vardas40467    Pavarde40467   1         6         3         7         6         4         
Vardas40468    Pavarde40468   5         6         8         9         7         8         
Vardas40469    Pavarde40469   7         10        9         1         9         8         
Vardas40470    Pavarde40470   8         1         2         9         3         4         
Vardas40471    Pavarde40471   1         1         3         10        10        10        
Vardas40472    Pavarde40472   1         5         2         4         2         4         
Vardas40473    Pavarde40473   3         3         6         10        7         4         
Vardas40474    Pavarde40474   8         6         2         4         6         2         
Vardas40475    Pavarde40475   9         8         9         4         8         3         
Vardas40476    Pavarde40476   10        5         8         10        4         9         
Vardas40477    Pavarde40477   4         9         5         9         9         9         
Vardas40478    Pavarde40478   5         3         7         1         1         3         
Vardas40479    Pavarde40479   1         5         8         9         2         2         
Vardas40480    Pavarde40480   4         9         4         8         4         10        
Vardas40481    Pavarde40481   6         9         8         9         3         3         
Vardas40482    Pavarde40482   1         9         9         7         10        9         
Vardas40483    Pavarde40483   1         4         10        4         6         5         
Vardas40484    Pavarde40484   5         4         1         7         1         2         
Vardas40485    Pavarde40485   9         6         4         8         1         6         
Vardas40486    Pavarde40486   9         8         4         6         4         6         
Vardas40487    Pavarde40487   9         10        4         2         9         10        
Vardas40488    Pavarde40488   6         8         1         10        2         7         
Vardas40489    Pavarde40489   2         1         1         9         8         1         
Vardas40490    Pavarde40490   6         7         1         1         10        6         
Vardas40491    Pavarde40491   6         1         9         9         6         6         
Vardas40492    Pavarde40492   8         1         9         1         10        8         
Vardas40493    Pavarde40493   3         1         3         4         3         6         
Vardas40494    Pavarde40494   6         6         2         1         7         3         
Vardas40495    Pavarde40495   7         2         6         7         3         9         
Vardas40496    Pavarde40496   5         9         5         2         8         8         
Vardas40497    Pavarde40497   8         3         10        8         7         8         
Vardas40498    Pavarde40498   10        8         2         10        10        10        
Vardas40499    Pavarde40499   4         4         7         1         2         8         
Vardas40500    Pavarde40500   4         3         1         1         6         1         
Vardas40501    Pavarde40501   1         9         5         8         1         8         
Vardas40502    Pavarde40502   5         4         4         6         4         9         
Vardas40503    Pavarde40503   5         2         8         10        8         6         
Vardas40504    Pavarde40504   10        4         2         1         8         9         
Vardas40505    Pavarde40505   2         9         1         1         9         3         
Vardas40506    Pavarde40506   4         3         9         8         1         6         
Vardas40507    Pavarde40507   1         10        8         9         6         10        
Vardas40508    Pavarde40508   3         3         1         1         7         6         
Vardas40509    Pavarde40509   9         3         1         5         7         6         
Vardas40510    Pavarde40510   9         1         6         7         4         4         
Vardas40511    Pavarde40511   5         7         5         9         1         5         
Vardas40512    Pavarde40512   9         7         7         5         1         1         
Vardas40513    Pavarde40513   1         5         4         6         6         7         
Vardas40514    Pavarde40514   10        8         2         9         8         6         
Vardas40515    Pavarde40515   5         2         3         5         8         1         
Vardas40516    Pavarde40516   9         10        6         8         8         5         
Vardas40517    Pavarde40517   1         1         4         2         8         9         
Vardas40518    Pavarde40518   8         9         7         10        10        8         
Vardas40519    Pavarde40519   6         5         7         8         7         6         
Vardas40520    Pavarde40520   3         7         9         4         10        4         
Vardas40521    Pavarde40521   1         5         7         8         8         10        
Vardas40522    Pavarde40522   5         1         2         9         3         7         
Vardas40523    Pavarde40523   9         1         9         10        10        9         
Vardas40524    Pavarde40524   8         10        7         6         4         7         
Vardas40525    Pavarde40525   4         10        7         10        10        2         
Vardas40526    Pavarde40526   5         6         1         2         1         5         
Vardas40527    Pavarde40527   10        5         4         2         8         3         
Vardas40528    Pavarde40528   1         7         5         10        10        3         
Vardas40529    Pavarde40529   9         5         5         3         3         9         
Vardas40530    Pavarde40530   8         9         1         3         4         5         
Vardas40531    Pavarde40531   1         2         8         2         8         5         
Vardas40532    Pavarde40532   5         3         10        9         10        10        
Vardas40533    Pavarde40533   4         3         2         4         10        8         
Vardas40534    Pavarde40534   8         1         9         5         3         8         
Vardas40535    Pavarde40535   8         4         2         8         7         7         
Vardas40536    Pavarde40536   4         10        3         5         2         3         
Vardas40537    Pavarde40537   2         10        4         1         9         1         
Vardas40538    Pavarde40538   7         10        7         2         4         1         
Vardas40539    Pavarde40539   2         10        10        4         5         4         
Vardas40540    Pavarde40540   3         3         9         9         2         9         
Vardas40541    Pavarde40541   5         5         1         2         3         9         
Vardas40542    Pavarde40542   5         9         10        5         10        8         
Vardas40543    Pavarde40543   3         9         1         8         2         2         
Vardas40544    Pavarde40544   5         6         3         9         7         2         
Vardas40545    Pavarde40545   9         6         8         1         3         6         
Vardas40546    Pavarde40546   8         10        3         6         2         8         
Vardas40547    Pavarde40547   2         9         6         9         6         7         
Vardas40548    Pavarde40548   3         10        8         8         7         1         
Vardas40549    Pavarde40549   8         5         1         1         4         2         
Vardas40550    Pavarde40550   9         5         1         6         1         6         
Vardas40551    Pavarde40551   3         5         10        7         9         5         
Vardas40552    Pavarde40552   8         9         1         7         9         5         
Vardas40553    Pavarde40553   5         6         1         1         3         7         
Vardas40554    Pavarde40554   8         7         5         8         9         6         
Vardas40555    Pavarde40555   5         1         6         9         7         2         
Vardas40556    Pavarde40556   4         9         6         3         6         9         
Vardas40557    Pavarde40557   7         1         2         7         1         4         
Vardas40558    Pavarde40558   10        7         8         2         9         2         
Vardas40559    Pavarde40559   7         7         2         7         3         7         
Vardas40560    Pavarde40560   8         10        2         6         6         3         
Vardas40561    Pavarde40561   7         6         5         9         1         6         
Vardas40562    Pavarde40562   7         7         4         8         5         6         
Vardas40563    Pavarde40563   2         1         2         7         9         6         
Vardas40564    Pavarde40564   2         7         1         7         3         3         
Vardas40565    Pavarde40565   5         8         9         8         2         3         
Vardas40566    Pavarde40566   10        9         10        6         1         9         
Vardas40567    Pavarde40567   6         2         2         3         3         3         
Vardas40568    Pavarde40568   2         5         5         4         6         10        
Vardas40569    Pavarde40569   7         8         9         7         3         10        
Vardas40570    Pavarde40570   2         10        1         4         8         1         
Vardas40571    Pavarde40571   4         4         6         3         6         2         
Vardas40572    Pavarde40572   2         4         6         8         8         8         
Vardas40573    Pavarde40573   2         10        1         1         1         4         
Vardas40574    Pavarde40574   10        3         5         10        2         6         
Vardas40575    Pavarde40575   9         4         2         6         8         9         
Vardas40576    Pavarde40576   7         1         3         10        5         6         
Vardas40577    Pavarde40577   3         4         8         6         1         4         
Vardas40578    Pavarde40578   8         10        8         2         7         1         
Vardas40579    Pavarde40579   1         8         6         8         8         4         
Vardas40580    Pavarde40580   4         3         8         1         5         1         
Vardas40581    Pavarde40581   8         1         4         7         9         7         
Vardas40582    Pavarde40582   8         9         1         4         9         9         
Vardas40583    Pavarde40583   6         1         6         6         4         6         
Vardas40584    Pavarde40584   8         9         1         2         9         6         
Vardas40585    Pavarde40585   5         1         2         6         7         9         
Vardas40586    Pavarde40586   4         5         6         5         6         10        
Vardas40587    Pavarde40587   2         2         1         1         9         4         
Vardas40588    Pavarde40588   2         7         5         10        4         7         
Vardas40589    Pavarde40589   3         9         1         10        2         4         
Vardas40590    Pavarde40590   6         2         3         5         8         1         
Vardas40591    Pavarde40591   4         4         10        10        8         3         
Vardas40592    Pavarde40592   6         5         6         2         7         3         
Vardas40593    Pavarde40593   7         4         3         10        7         6         
Vardas40594    Pavarde40594   2         3         9         8         5         3         
Vardas40595    Pavarde40595   4         7         10        1         2         5         
Vardas40596    Pavarde40596   5         3         8         6         9         3         
Vardas40597    Pavarde40597   10        9         1         6         3         2         
Vardas40598    Pavarde40598   5         5         8         10        4         6         
Vardas40599    Pavarde40599   7         7         7         6         10        5         
Vardas40600    Pavarde40600   8         3         4         5         7         7         
Vardas40601    Pavarde40601   10        7         2         10        9         10        
Vardas40602    Pavarde40602   7         4         1         5         2         9         
Vardas40603    Pavarde40603   4         5         7         5         1         10        
Vardas40604    Pavarde40604   5         1         6         5         9         7         
Vardas40605    Pavarde40605   9         2         4         10        5         6         
Vardas40606    Pavarde40606   2         6         4         9         5         8         
Vardas40607    Pavarde40607   9         9         3         6         10        10        
Vardas40608    Pavarde40608   9         6         10        6         6         10        
Vardas40609    Pavarde40609   2         2         2         5         1         7         
Vardas40610    Pavarde40610   2         3         5         7         5         2         
Vardas40611    Pavarde40611   7         9         2         4         2         9         
Vardas40612    Pavarde40612   5         1         8         5         6         2         
Vardas40613    Pavarde40613   1         3         5         3         8         4         
Vardas40614    Pavarde40614   7         8         6         8         7         1         
Vardas40615    Pavarde40615   4         10        8         3         8         10        
Vardas40616    Pavarde40616   4         1         9         2         8         3         
Vardas40617    Pavarde40617   9         5         3         2         3         7         
Vardas40618    Pavarde40618   5         7         5         1         9         9         
Vardas40619    Pavarde40619   9         2         7         9         10        3         
Vardas40620    Pavarde40620   9         3         8         3         7         8         
Vardas40621    Pavarde40621   1         6         2         6         2         2         
Vardas40622    Pavarde40622   6         5         9         4         9         7         
Vardas40623    Pavarde40623   9         10        10        6         6         4         
Vardas40624    Pavarde40624   10        7         2         8         10        3         
Vardas40625    Pavarde40625   8         1         2         10        2         2         
Vardas40626    Pavarde40626   6         5         2         5         5         2         
Vardas40627    Pavarde40627   5         4         1         7         9         7         
Vardas40628    Pavarde40628   2         9         5         10        8         8         
Vardas40629    Pavarde40629   9         8         3         8         7         3         
Vardas40630    Pavarde40630   10        1         1         4         2         8         
Vardas40631    Pavarde40631   6         3         3         7         8         4         
Vardas40632    Pavarde40632   7         1         10        1         10        7         
Vardas40633    Pavarde40633   4         2         2         3         7         5         
Vardas40634    Pavarde40634   5         8         2         1         1         5         
Vardas40635    Pavarde40635   4         3         9         10        8         2         
Vardas40636    Pavarde40636   3         2         1         6         3         8         
Vardas40637    Pavarde40637   9         7         2         7         3         6         
Vardas40638    Pavarde40638   2         5         10        9         5         10        
Vardas40639    Pavarde40639   1         8         9         4         6         2         
Vardas40640    Pavarde40640   4         7         5         9         1         7         
Vardas40641    Pavarde40641   5         9         7         3         7         8         
Vardas40642    Pavarde40642   7         5         9         10        10        8         
Vardas40643    Pavarde40643   2         7         3         7         8         9         
Vardas40644    Pavarde40644   3         10        3         8         3         1         
Vardas40645    Pavarde40645   3         1         6         4         5         5         
Vardas40646    Pavarde40646   2         6         7         2         7         3         
Vardas40647    Pavarde40647   8         6         3         5         6         2         
Vardas40648    Pavarde40648   8         1         6         3         1         7         
Vardas40649    Pavarde40649   2         3         8         3         1         8         
Vardas40650    Pavarde40650   5         2         9         6         8         3         
Vardas40651    Pavarde40651   3         6         9         9         7         10        
Vardas40652    Pavarde40652   3         8         8         3         10        9         
Vardas40653    Pavarde40653   8         3         5         9         10        10        
Vardas40654    Pavarde40654   10        1         6         10        10        5         
Vardas40655    Pavarde40655   4         2         2         2         10        6         
Vardas40656    Pavarde40656   2         7         1         3         10        2         
Vardas40657    Pavarde40657   3         9         5         9         5         9         
Vardas40658    Pavarde40658   3         10        6         5         3         2         
Vardas40659    Pavarde40659   9         4         8         5         6         3         
Vardas40660    Pavarde40660   3         3         2         7         1         1         
Vardas40661    Pavarde40661   6         5         8         10        6         2         
Vardas40662    Pavarde40662   7         7         9         3         4         10        
Vardas40663    Pavarde40663   5         9         7         1         6         9         
Vardas40664    Pavarde40664   5         6         3         5         2         9         
Vardas40665    Pavarde40665   5         4         1         3         5         7         
Vardas40666    Pavarde40666   9         5         6         3         4         1         
Vardas40667    Pavarde40667   7         9         6         2         1         2         
Vardas40668    Pavarde40668   1         10        7         7         8         7         
Vardas40669    Pavarde40669   9         7         4         9         9         1         
Vardas40670    Pavarde40670   6         5         4         9         6         4         
Vardas40671    Pavarde40671   6         10        7         2         6         10        
Vardas40672    Pavarde40672   3         5         8         7         3         6         
Vardas40673    Pavarde40673   3         7         9         4         6         3         
Vardas40674    Pavarde40674   5         10        7         1         2         1         
Vardas40675    Pavarde40675   10        2         10        5         6         5         
Vardas40676    Pavarde40676   7         5         9         1         4         9         
Vardas40677    Pavarde40677   10        1         1         10        10        8         
Vardas40678    Pavarde40678   10        4         10        1         10        4         
Vardas40679    Pavarde40679   1         2         4         5         10        5         
Vardas40680    Pavarde40680   5         4         3         10        1         2         
Vardas40681    Pavarde40681   7         5         10        1         2         10        
Vardas40682    Pavarde40682   6         7         3         1         8         10        
Vardas40683    Pavarde40683   1         7         7         8         4         6         
Vardas40684    Pavarde40684   8         8         9         3         6         3         
Vardas40685    Pavarde40685   10        10        8         2         4         5         
Vardas40686    Pavarde40686   9         7         8         7         6         1         
Vardas40687    Pavarde40687   6         7         10        6         7         7         
Vardas40688    Pavarde40688   1         7         10        2         8         8         
Vardas40689    Pavarde40689   10        9         1         1         6         10        
Vardas40690    Pavarde40690   5         4         10        5         7         6         
Vardas40691    Pavarde40691   4         8         6         8         2         9         
Vardas40692    Pavarde40692   9         7         4         1         8         10        
Vardas40693    Pavarde40693   5         3         8         8         8         7         
Vardas40694    Pavarde40694   9         9         2         4         8         9         
Vardas40695    Pavarde40695   9         4         3         1         10        3         
Vardas40696    Pavarde40696   6         8         10        9         9         8         
Vardas40697    Pavarde40697   2         6         5         2         10        7         
Vardas40698    Pavarde40698   10        8         6         9         6         2         
Vardas40699    Pavarde40699   5         10        10        4         8         3         
Vardas40700    Pavarde40700   7         4         2         10        7         8         
Vardas40701    Pavarde40701   5         9         5         8         2         7         
Vardas40702    Pavarde40702   4         4         2         4         4         10        
Vardas40703    Pavarde40703   10        2         9         7         6         10        
Vardas40704    Pavarde40704   4         1         3         2         3         2         
Vardas40705    Pavarde40705   4         10        7         7         10        4         
Vardas40706    Pavarde40706   1         5         9         4         7         8         
Vardas40707    Pavarde40707   4         8         3         8         6         2         
Vardas40708    Pavarde40708   6         7         10        9         10        8         
Vardas40709    Pavarde40709   4         8         8         3         2         4         
Vardas40710    Pavarde40710   7         2         2         7         6         8         
Vardas40711    Pavarde40711   7         8         1         8         4         4         
Vardas40712    Pavarde40712   10        4         1         2         10        4         
Vardas40713    Pavarde40713   8         9         7         10        5         8         
Vardas40714    Pavarde40714   10        2         2         6         7         2         
Vardas40715    Pavarde40715   6         1         5         5         4         8         
Vardas40716    Pavarde40716   3         3         10        9         1         8         
Vardas40717    Pavarde40717   10        8         3         4         1         3         
Vardas40718    Pavarde40718   8         2         2         6         4         10        
Vardas40719    Pavarde40719   2         5         9         4         2         3         
Vardas40720    Pavarde40720   1         4         3         2         6         1         
Vardas40721    Pavarde40721   5         8         1         1         8         2         
Vardas40722    Pavarde40722   5         1         8         3         3         1         
Vardas40723    Pavarde40723   1         5         10        6         4         5         
Vardas40724    Pavarde40724   3         1         7         3         5         8         
Vardas40725    Pavarde40725   3         1         2         9         10        3         
Vardas40726    Pavarde40726   3         5         2         5         8         8         
Vardas40727    Pavarde40727   10        9         3         1         9         7         
Vardas40728    Pavarde40728   2         6         7         8         9         5         
Vardas40729    Pavarde40729   9         4         2         7         6         4         
Vardas40730    Pavarde40730   3         10        4         6         5         10        
Vardas40731    Pavarde40731   4         9         7         4         1         5         
Vardas40732    Pavarde40732   8         6         9         6         9         2         
Vardas40733    Pavarde40733   2         10        7         8         2         6         
Vardas40734    Pavarde40734   2         6         5         6         8         8         
Vardas40735    Pavarde40735   4         9         5         1         3         7         
Vardas40736    Pavarde40736   8         2         5         10        5         2         
Vardas40737    Pavarde40737   2         10        2         4         10        5         
Vardas40738    Pavarde40738   8         9         7         8         1         7         
Vardas40739    Pavarde40739   8         7         3         4         10        10        
Vardas40740    Pavarde40740   8         9         10        2         9         9         
Vardas40741    Pavarde40741   9         9         6         4         2         5         
Vardas40742    Pavarde40742   3         8         10        10        4         4         
Vardas40743    Pavarde40743   10        8         6         8         3         6         
Vardas40744    Pavarde40744   8         3         4         6         6         9         
Vardas40745    Pavarde40745   7         10        1         6         7         9         
Vardas40746    Pavarde40746   4         8         8         1         3         2         
Vardas40747    Pavarde40747   6         6         5         5         1         9         
Vardas40748    Pavarde40748   10        8         2         4         3         3         
Vardas40749    Pavarde40749   7         6         1         4         5         4         
Vardas40750    Pavarde40750   4         7         10        3         9         10        
Vardas40751    Pavarde40751   4         2         7         8         10        5         
Vardas40752    Pavarde40752   10        1         1         9         3         7         
Vardas40753    Pavarde40753   8         9         8         1         6         1         
Vardas40754    Pavarde40754   8         5         10        6         4         3         
Vardas40755    Pavarde40755   5         1         3         3         10        10        
Vardas40756    Pavarde40756   9         10        5         9         7         6         
Vardas40757    Pavarde40757   3         3         3         9         6         9         
Vardas40758    Pavarde40758   1         2         3         4         5         2         
Vardas40759    Pavarde40759   7         9         1         8         1         4         
Vardas40760    Pavarde40760   10        1         9         4         10        8         
Vardas40761    Pavarde40761   8         10        10        10        5         10        
Vardas40762    Pavarde40762   5         2         9         3         10        6         
Vardas40763    Pavarde40763   6         3         2         1         10        5         
Vardas40764    Pavarde40764   10        3         7         9         7         3         
Vardas40765    Pavarde40765   4         7         1         1         10        10        
Vardas40766    Pavarde40766   10        2         10        6         6         6         
Vardas40767    Pavarde40767   1         8         10        10        9         2         
Vardas40768    Pavarde40768   10        2         8         9         2         10        
Vardas40769    Pavarde40769   1         3         4         2         10        1         
Vardas40770    Pavarde40770   3         3         10        9         8         6         
Vardas40771    Pavarde40771   7         8         9         9         8         3         
Vardas40772    Pavarde40772   4         1         2         5         8         2         
Vardas40773    Pavarde40773   8         10        8         9         10        9         
Vardas40774    Pavarde40774   2         10        1         8         10        5         
Vardas40775    Pavarde40775   5         5         6         6         3         1         
Vardas40776    Pavarde40776   3         9         8         9         6         1         
Vardas40777    Pavarde40777   1         2         9         2         8         6         
Vardas40778    Pavarde40778   3         7         9         4         7         1         
Vardas40779    Pavarde40779   10        1         4         2         6         6         
Vardas40780    Pavarde40780   7         2         2         9         9         9         
Vardas40781    Pavarde40781   1         9         4         5         8         10        
Vardas40782    Pavarde40782   4         4         2         8         10        5         
Vardas40783    Pavarde40783   8         3         9         1         1         5         
Vardas40784    Pavarde40784   5         3         9         3         8         1         
Vardas40785    Pavarde40785   9         6         8         10        1         8         
Vardas40786    Pavarde40786   5         7         1         3         8         6         
Vardas40787    Pavarde40787   3         4         5         8         7         6         
Vardas40788    Pavarde40788   9         5         6         8         3         6         
Vardas40789    Pavarde40789   1         10        8         8         1         2         
Vardas40790    Pavarde40790   1         4         3         6         2         8         
Vardas40791    Pavarde40791   3         4         8         1         8         8         
Vardas40792    Pavarde40792   7         4         6         2         7         2         
Vardas40793    Pavarde40793   9         1         1         2         7         2         
Vardas40794    Pavarde40794   1         6         7         3         5         3         
Vardas40795    Pavarde40795   4         7         4         4         2         3         
Vardas40796    Pavarde40796   6         9         4         2         8         9         
Vardas40797    Pavarde40797   10        1         5         9         2         1         
Vardas40798    Pavarde40798   5         1         9         9         9         10        
Vardas40799    Pavarde40799   10        7         10        9         10        2         
Vardas40800    Pavarde40800   7         7         8         7         5         1         
Vardas40801    Pavarde40801   3         6         2         10        7         6         
Vardas40802    Pavarde40802   5         4         5         3         6         1         
Vardas40803    Pavarde40803   8         7         3         3         8         1         
Vardas40804    Pavarde40804   6         6         5         9         7         2         
Vardas40805    Pavarde40805   8         6         10        2         2         9         
Vardas40806    Pavarde40806   9         5         9         1         3         9         
Vardas40807    Pavarde40807   4         10        9         1         5         2         
Vardas40808    Pavarde40808   6         2         5         1         5         6         
Vardas40809    Pavarde40809   7         3         6         8         4         3         
Vardas40810    Pavarde40810   3         8         7         4         1         6         
Vardas40811    Pavarde40811   5         7         4         7         6         7         
Vardas40812    Pavarde40812   1         4         9         9         2         6         
Vardas40813    Pavarde40813   5         5         9         9         9         3         
Vardas40814    Pavarde40814   8         1         4         5         6         4         
Vardas40815    Pavarde40815   5         5         8         6         9         6         
Vardas40816    Pavarde40816   8         6         4         7         4         3         
Vardas40817    Pavarde40817   1         3         8         2         4         3         
Vardas40818    Pavarde40818   5         3         8         10        10        8         
Vardas40819    Pavarde40819   8         2         2         5         5         4         
Vardas40820    Pavarde40820   8         5         9         3         4         10        
Vardas40821    Pavarde40821   7         6         1         1         1         8         
Vardas40822    Pavarde40822   1         8         6         10        4         9         
Vardas40823    Pavarde40823   1         4         6         5         2         6         
Vardas40824    Pavarde40824   2         4         10        4         7         6         
Vardas40825    Pavarde40825   2         8         6         7         6         2         
Vardas40826    Pavarde40826   2         2         4         4         9         3         
Vardas40827    Pavarde40827   8         4         2         8         10        3         
Vardas40828    Pavarde40828   2         8         9         2         4         1         
Vardas40829    Pavarde40829   10        10        7         1         10        1         
Vardas40830    Pavarde40830   5         6         8         8         10        3         
Vardas40831    Pavarde40831   10        6         1         1         5         10        
Vardas40832    Pavarde40832   8         1         7         9         9         2         
Vardas40833    Pavarde40833   1         1         2         3         2         8         
Vardas40834    Pavarde40834   8         8         5         7         3         3         
Vardas40835    Pavarde40835   5         5         9         2         5         4         
Vardas40836    Pavarde40836   6         2         5         6         1         4         
Vardas40837    Pavarde40837   6         8         4         6         5         6         
Vardas40838    Pavarde40838   6         10        4         4         2         1         
Vardas40839    Pavarde40839   8         3         4         6         7         10        
Vardas40840    Pavarde40840   8         5         1         4         8         9         
Vardas40841    Pavarde40841   10        6         7         5         2         1         
Vardas40842    Pavarde40842   3         8         1         3         10        3         
Vardas40843    Pavarde40843   4         1         10        7         5         5         
Vardas40844    Pavarde40844   5         4         6         2         10        8         
Vardas40845    Pavarde40845   10        8         9         5         8         2         
Vardas40846    Pavarde40846   10        7         7         7         1         4         
Vardas40847    Pavarde40847   1         8         7         6         1         10        
Vardas40848    Pavarde40848   2         8         10        6         9         9         
Vardas40849    Pavarde40849   6         1         3         2         2         1         
Vardas40850    Pavarde40850   8         10        3         8         9         7         
Vardas40851    Pavarde40851   2         10        3         1         6         1         
Vardas40852    Pavarde40852   7         5         7         2         9         9         
Vardas40853    Pavarde40853   6         5         5         8         7         9         
Vardas40854    Pavarde40854   1         1         1         4         3         7         
Vardas40855    Pavarde40855   2         7         8         9         7         6         
Vardas40856    Pavarde40856   6         6         3         6         3         7         
Vardas40857    Pavarde40857   10        9         6         10        1         7         
Vardas40858    Pavarde40858   4         8         4         2         3         6         
Vardas40859    Pavarde40859   3         6         4         1         1         5         
Vardas40860    Pavarde40860   4         1         7         1         8         8         
Vardas40861    Pavarde40861   9         10        4         10        9         10        
Vardas40862    Pavarde40862   9         7         1         1         6         9         
Vardas40863    Pavarde40863   3         5         6         3         5         10        
Vardas40864    Pavarde40864   9         5         2         4         1         2         
Vardas40865    Pavarde40865   5         3         7         4         7         9         
Vardas40866    Pavarde40866   5         2         2         7         8         2         
Vardas40867    Pavarde40867   1         7         10        2         3         8         
Vardas40868    Pavarde40868   2         10        8         1         7         10        
Vardas40869    Pavarde40869   1         1         9         8         9         3         
Vardas40870    Pavarde40870   4         2         5         5         3         10        
Vardas40871    Pavarde40871   9         6         6         10        9         4         
Vardas40872    Pavarde40872   10        1         6         8         4         2         
Vardas40873    Pavarde40873   3         7         4         6         10        10        
Vardas40874    Pavarde40874   1         2         10        7         3         3         
Vardas40875    Pavarde40875   7         8         2         2         3         8         
Vardas40876    Pavarde40876   4         5         5         9         3         6         
Vardas40877    Pavarde40877   8         3         1         2         1         10        
Vardas40878    Pavarde40878   5         7         2         6         5         2         
Vardas40879    Pavarde40879   5         9         9         1         6         2         
Vardas40880    Pavarde40880   9         2         4         4         9         7         
Vardas40881    Pavarde40881   1         6         9         5         6         5         
Vardas40882    Pavarde40882   3         9         9         2         9         1         
Vardas40883    Pavarde40883   4         1         8         8         6         8         
Vardas40884    Pavarde40884   1         3         8         6         9         2         
Vardas40885    Pavarde40885   4         9         3         2         6         2         
Vardas40886    Pavarde40886   9         2         6         8         7         4         
Vardas40887    Pavarde40887   7         2         4         6         5         4         
Vardas40888    Pavarde40888   6         8         10        2         2         9         
Vardas40889    Pavarde40889   8         3         3         3         9         5         
Vardas40890    Pavarde40890   2         2         2         9         6         3         
Vardas40891    Pavarde40891   8         4         7         10        8         1         
Vardas40892    Pavarde40892   5         7         9         6         1         7         
Vardas40893    Pavarde40893   3         2         9         4         5         6         
Vardas40894    Pavarde40894   2         7         2         7         1         6         
Vardas40895    Pavarde40895   8         7         3         8         3         2         
Vardas40896    Pavarde40896   4         8         3         1         3         4         
Vardas40897    Pavarde40897   3         4         1         2         7         1         
Vardas40898    Pavarde40898   9         8         6         8         3         5         
Vardas40899    Pavarde40899   10        8         8         9         1         9         
Vardas40900    Pavarde40900   6         8         8         10        3         10        
Vardas40901    Pavarde40901   8         4         7         4         1         6         
Vardas40902    Pavarde40902   2         2         6         9         4         3         
Vardas40903    Pavarde40903   4         10        9         8         3         4         
Vardas40904    Pavarde40904   10        7         7         8         4         8         
Vardas40905    Pavarde40905   2         1         9         10        1         8         
Vardas40906    Pavarde40906   3         5         2         6         7         4         
Vardas40907    Pavarde40907   1         1         1         9         9         7         
Vardas40908    Pavarde40908   9         5         1         4         4         10        
Vardas40909    Pavarde40909   2         4         4         8         1         3         
Vardas40910    Pavarde40910   5         2         9         1         5         8         
Vardas40911    Pavarde40911   1         10        5         8         10        8         
Vardas40912    Pavarde40912   1         1         5         6         4         2         
Vardas40913    Pavarde40913   2         1         2         2         2         3         
Vardas40914    Pavarde40914   5         8         9         4         7         7         
Vardas40915    Pavarde40915   10        4         7         5         2         9         
Vardas40916    Pavarde40916   10        2         2         9         8         1         
Vardas40917    Pavarde40917   2         1         5         1         8         7         
Vardas40918    Pavarde40918   4         7         6         4         9         5         
Vardas40919    Pavarde40919   5         10        2         7         2         1         
Vardas40920    Pavarde40920   9         4         1         9         10        3         
Vardas40921    Pavarde40921   9         3         7         5         8         5         
Vardas40922    Pavarde40922   9         10        9         5         7         5         
Vardas40923    Pavarde40923   7         8         1         5         9         2         
Vardas40924    Pavarde40924   5         6         10        3         4         10        
Vardas40925    Pavarde40925   3         4         5         9         9         9         
Vardas40926    Pavarde40926   2         4         2         7         2         7         
Vardas40927    Pavarde40927   8         5         4         7         3         3         
Vardas40928    Pavarde40928   10        3         3         4         6         10        
Vardas40929    Pavarde40929   5         7         2         4         7         2         
Vardas40930    Pavarde40930   9         2         8         10        5         7         
Vardas40931    Pavarde40931   5         4         6         10        7         9         
Vardas40932    Pavarde40932   6         9         4         2         7         9         
Vardas40933    Pavarde40933   10        7         6         8         4         7         
Vardas40934    Pavarde40934   7         2         10        1         2         10        
Vardas40935    Pavarde40935   4         1         9         7         4         3         
Vardas40936    Pavarde40936   10        6         4         6         4         10        
Vardas40937    Pavarde40937   9         1         5         9         6         3         
Vardas40938    Pavarde40938   5         8         7         2         8         3         
Vardas40939    Pavarde40939   6         1         7         1         1         1         
Vardas40940    Pavarde40940   7         3         7         6         8         7         
Vardas40941    Pavarde40941   8         6         4         10        3         9         
Vardas40942    Pavarde40942   9         5         1         2         4         3         
Vardas40943    Pavarde40943   2         4         3         2         1         3         
