Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas4986     Pavarde4986    7         1         2         5         7         4         
Vardas4987     Pavarde4987    6         2         1         6         6         7         
Vardas4988     Pavarde4988    6         2         7         1         8         9         
Vardas4989     Pavarde4989    6         2         6         7         2         8         
Vardas4990     Pavarde4990    10        5         10        10        3         10        
Vardas4991     Pavarde4991    9         8         3         4         10        10        
Vardas4992     Pavarde4992    2         4         4         4         9         10        
Vardas4993     Pavarde4993    6         7         4         1         8         8         
Vardas4994     Pavarde4994    6         5         5         4         1         5         
Vardas4995     Pavarde4995    1         4         5         6         5         10        
Vardas4996     Pavarde4996    8         1         3         8         8         7         
Vardas4997     Pavarde4997    7         1         8         5         10        3         
Vardas4998     Pavarde4998    9         4         7         9         10        1         
Vardas4999     Pavarde4999    6         2         2         5         4         9         
Vardas5000     Pavarde5000    7         8         2         4         3         1         
Vardas5001     Pavarde5001    5         4         6         7         8         6         
Vardas5002     Pavarde5002    8         5         8         8         10        3         
Vardas5003     Pavarde5003    9         3         4         7         1         3         
Vardas5004     Pavarde5004    6         3         7         2         10        1         
Vardas5005     Pavarde5005    2         7         9         6         1         6         
Vardas5006     Pavarde5006    8         8         7         3         4         6         
Vardas5007     Pavarde5007    3         1         1         1         6         5         
Vardas5008     Pavarde5008    3         2         1         1         6         9         
Vardas5009     Pavarde5009    2         6         3         3         5         5         
Vardas5010     Pavarde5010    6         8         5         2         10        8         
Vardas5011     Pavarde5011    1         7         9         6         2         4         
Vardas5012     Pavarde5012    3         5         9         9         7         2         
Vardas5013     Pavarde5013    2         4         9         6         1         6         
Vardas5014     Pavarde5014    6         4         1         4         4         9         
Vardas5015     Pavarde5015    2         10        10        6         9         10        
Vardas5016     Pavarde5016    10        2         10        10        10        5         
Vardas5017     Pavarde5017    8         3         7         2         10        6         
Vardas5018     Pavarde5018    5         7         10        9         3         6         
Vardas5019     Pavarde5019    8         10        6         2         2         7         
Vardas5020     Pavarde5020    6         6         6         4         10        5         
Vardas5021     Pavarde5021    1         6         4         8         8         10        
Vardas5022     Pavarde5022    3         1         7         6         5         2         
Vardas5023     Pavarde5023    10        10        4         5         10        3         
Vardas5024     Pavarde5024    9         7         10        2         9         5         
Vardas5025     Pavarde5025    9         9         2         10        2         9         
Vardas5026     Pavarde5026    5         9         2         1         9         10        
Vardas5027     Pavarde5027    1         5         6         7         5         5         
Vardas5028     Pavarde5028    8         7         8         1         10        4         
Vardas5029     Pavarde5029    6         10        10        7         10        2         
Vardas5030     Pavarde5030    2         9         7         6         1         1         
Vardas5031     Pavarde5031    8         9         6         7         6         1         
Vardas5032     Pavarde5032    2         7         3         6         6         9         
Vardas5033     Pavarde5033    5         3         7         4         8         9         
Vardas5034     Pavarde5034    4         6         9         9         2         1         
Vardas5035     Pavarde5035    3         9         6         6         3         2         
Vardas5036     Pavarde5036    6         10        1         3         7         9         
Vardas5037     Pavarde5037    3         7         4         5         7         4         
Vardas5038     Pavarde5038    2         7         4         7         7         3         
Vardas5039     Pavarde5039    9         9         9         9         1         8         
Vardas5040     Pavarde5040    7         1         3         4         10        4         
Vardas5041     Pavarde5041    10        8         8         3         2         10        
Vardas5042     Pavarde5042    2         5         6         6         10        5         
Vardas5043     Pavarde5043    5         4         5         9         8         9         
Vardas5044     Pavarde5044    10        3         10        1         8         2         
Vardas5045     Pavarde5045    6         2         6         8         6         7         
Vardas5046     Pavarde5046    3         7         3         8         7         6         
Vardas5047     Pavarde5047    5         5         1         5         4         2         
Vardas5048     Pavarde5048    2         4         6         10        7         2         
Vardas5049     Pavarde5049    2         8         4         7         3         6         
Vardas5050     Pavarde5050    6         5         9         7         7         9         
Vardas5051     Pavarde5051    5         5         10        2         5         5         
Vardas5052     Pavarde5052    6         4         5         10        4         6         
Vardas5053     Pavarde5053    3         7         9         4         1         9         
Vardas5054     Pavarde5054    3         2         2         10        7         6         
Vardas5055     Pavarde5055    10        3         2         6         8         6         
Vardas5056     Pavarde5056    7         1         3         8         1         3         
Vardas5057     Pavarde5057    6         7         8         4         8         5         
Vardas5058     Pavarde5058    5         10        10        5         2         6         
Vardas5059     Pavarde5059    6         2         5         5         10        6         
Vardas5060     Pavarde5060    3         3         10        10        6         10        
Vardas5061     Pavarde5061    8         8         6         6         4         9         
Vardas5062     Pavarde5062    8         10        9         8         6         1         
Vardas5063     Pavarde5063    4         9         2         1         2         1         
Vardas5064     Pavarde5064    8         4         2         9         2         7         
Vardas5065     Pavarde5065    6         7         1         1         8         10        
Vardas5066     Pavarde5066    4         2         3         1         2         3         
Vardas5067     Pavarde5067    3         6         9         9         3         1         
Vardas5068     Pavarde5068    2         4         10        6         6         6         
Vardas5069     Pavarde5069    4         4         6         7         5         4         
Vardas5070     Pavarde5070    9         5         7         4         2         7         
Vardas5071     Pavarde5071    5         6         7         2         1         5         
Vardas5072     Pavarde5072    10        7         1         9         8         1         
Vardas5073     Pavarde5073    2         3         3         7         5         6         
Vardas5074     Pavarde5074    6         7         9         1         7         6         
Vardas5075     Pavarde5075    2         4         9         2         2         6         
Vardas5076     Pavarde5076    4         7         8         1         8         7         
Vardas5077     Pavarde5077    5         10        9         3         3         1         
Vardas5078     Pavarde5078    9         2         1         2         1         4         
Vardas5079     Pavarde5079    9         6         9         6         3         1         
Vardas5080     Pavarde5080    6         7         2         7         2         7         
Vardas5081     Pavarde5081    9         2         1         7         6         9         
Vardas5082     Pavarde5082    8         9         9         8         5         9         
Vardas5083     Pavarde5083    9         7         1         4         5         7         
Vardas5084     Pavarde5084    6         9         10        4         10        9         
Vardas5085     Pavarde5085    7         4         5         3         9         2         
Vardas5086     Pavarde5086    1         1         5         6         9         3         
Vardas5087     Pavarde5087    2         4         9         4         2         9         
Vardas5088     Pavarde5088    8         7         5         3         1         5         
Vardas5089     Pavarde5089    5         5         6         8         8         8         
Vardas5090     Pavarde5090    7         4         8         5         1         1         
Vardas5091     Pavarde5091    8         6         10        2         10        10        
Vardas5092     Pavarde5092    10        1         6         8         4         7         
Vardas5093     Pavarde5093    8         6         5         4         9         7         
Vardas5094     Pavarde5094    1         9         4         6         2         7         
Vardas5095     Pavarde5095    9         8         5         6         9         6         
Vardas5096     Pavarde5096    3         10        10        10        6         2         
Vardas5097     Pavarde5097    1         6         3         9         6         1         
Vardas5098     Pavarde5098    6         4         8         4         8         1         
Vardas5099     Pavarde5099    3         5         4         2         4         2         
Vardas5100     Pavarde5100    3         5         4         4         4         9         
Vardas5101     Pavarde5101    9         2         2         6         4         2         
Vardas5102     Pavarde5102    10        2         8         1         2         6         
Vardas5103     Pavarde5103    9         7         8         1         2         4         
Vardas5104     Pavarde5104    8         3         4         5         4         10        
Vardas5105     Pavarde5105    6         9         8         8         10        7         
Vardas5106     Pavarde5106    4         1         4         5         1         7         
Vardas5107     Pavarde5107    7         7         6         3         5         2         
Vardas5108     Pavarde5108    8         4         9         10        8         1         
Vardas5109     Pavarde5109    3         2         3         9         4         6         
Vardas5110     Pavarde5110    3         1         4         2         8         10        
Vardas5111     Pavarde5111    7         9         8         3         1         1         
Vardas5112     Pavarde5112    9         4         1         3         3         3         
Vardas5113     Pavarde5113    6         7         8         3         7         9         
Vardas5114     Pavarde5114    2         1         2         5         7         10        
Vardas5115     Pavarde5115    8         4         9         6         7         5         
Vardas5116     Pavarde5116    3         6         10        2         1         1         
Vardas5117     Pavarde5117    8         4         6         3         2         9         
Vardas5118     Pavarde5118    2         9         9         10        1         4         
Vardas5119     Pavarde5119    10        8         2         1         6         2         
Vardas5120     Pavarde5120    1         5         1         8         6         9         
Vardas5121     Pavarde5121    6         8         6         9         8         6         
Vardas5122     Pavarde5122    1         9         10        4         1         4         
Vardas5123     Pavarde5123    8         1         9         2         1         10        
Vardas5124     Pavarde5124    10        1         1         4         10        7         
Vardas5125     Pavarde5125    3         9         9         7         8         3         
Vardas5126     Pavarde5126    6         1         7         5         5         3         
Vardas5127     Pavarde5127    8         8         1         9         8         2         
Vardas5128     Pavarde5128    6         9         3         6         8         10        
Vardas5129     Pavarde5129    7         2         7         10        7         1         
Vardas5130     Pavarde5130    4         3         5         3         10        3         
Vardas5131     Pavarde5131    10        8         7         8         5         8         
Vardas5132     Pavarde5132    4         4         4         4         9         10        
Vardas5133     Pavarde5133    6         4         6         2         7         1         
Vardas5134     Pavarde5134    9         5         7         2         2         4         
Vardas5135     Pavarde5135    1         2         2         2         8         2         
Vardas5136     Pavarde5136    4         3         8         2         6         6         
Vardas5137     Pavarde5137    4         4         1         5         8         5         
Vardas5138     Pavarde5138    1         8         8         1         4         6         
Vardas5139     Pavarde5139    7         8         8         4         10        8         
Vardas5140     Pavarde5140    5         6         3         5         2         4         
Vardas5141     Pavarde5141    4         9         1         4         1         8         
Vardas5142     Pavarde5142    10        5         5         6         8         3         
Vardas5143     Pavarde5143    6         9         1         10        1         6         
Vardas5144     Pavarde5144    7         4         7         10        5         4         
Vardas5145     Pavarde5145    3         3         8         8         8         5         
Vardas5146     Pavarde5146    8         2         10        8         8         7         
Vardas5147     Pavarde5147    7         10        9         9         3         4         
Vardas5148     Pavarde5148    5         9         4         4         5         3         
Vardas5149     Pavarde5149    4         1         9         4         6         5         
Vardas5150     Pavarde5150    7         7         7         4         5         6         
Vardas5151     Pavarde5151    5         10        3         1         4         5         
Vardas5152     Pavarde5152    9         9         10        3         6         6         
Vardas5153     Pavarde5153    9         6         2         7         9         1         
Vardas5154     Pavarde5154    1         2         4         7         4         4         
Vardas5155     Pavarde5155    3         10        5         9         10        5         
Vardas5156     Pavarde5156    5         8         10        3         1         7         
Vardas5157     Pavarde5157    6         9         6         9         7         8         
Vardas5158     Pavarde5158    7         3         2         5         1         5         
Vardas5159     Pavarde5159    10        3         4         5         4         8         
Vardas5160     Pavarde5160    4         2         7         9         10        9         
Vardas5161     Pavarde5161    2         10        8         5         8         7         
Vardas5162     Pavarde5162    10        4         2         10        5         7         
Vardas5163     Pavarde5163    5         3         6         4         8         1         
Vardas5164     Pavarde5164    4         5         3         7         2         2         
Vardas5165     Pavarde5165    2         1         2         2         8         4         
Vardas5166     Pavarde5166    6         6         10        7         3         9         
Vardas5167     Pavarde5167    2         1         7         10        6         3         
Vardas5168     Pavarde5168    4         1         7         4         7         7         
Vardas5169     Pavarde5169    8         3         5         1         3         10        
Vardas5170     Pavarde5170    5         6         9         6         6         1         
Vardas5171     Pavarde5171    6         1         4         7         9         6         
Vardas5172     Pavarde5172    2         9         8         8         2         5         
Vardas5173     Pavarde5173    9         6         2         4         9         4         
Vardas5174     Pavarde5174    5         5         8         3         1         2         
Vardas5175     Pavarde5175    9         3         9         3         9         3         
Vardas5176     Pavarde5176    5         8         4         8         9         7         
Vardas5177     Pavarde5177    3         10        4         2         9         6         
Vardas5178     Pavarde5178    5         8         9         8         8         2         
Vardas5179     Pavarde5179    9         5         10        7         8         7         
Vardas5180     Pavarde5180    4         8         10        10        2         9         
Vardas5181     Pavarde5181    7         5         8         8         7         10        
Vardas5182     Pavarde5182    6         7         3         7         9         7         
Vardas5183     Pavarde5183    5         8         1         2         6         1         
Vardas5184     Pavarde5184    3         10        7         8         5         7         
Vardas5185     Pavarde5185    10        3         3         1         8         9         
Vardas5186     Pavarde5186    2         3         10        10        5         4         
Vardas5187     Pavarde5187    8         3         2         2         1         8         
Vardas5188     Pavarde5188    5         5         7         9         3         9         
Vardas5189     Pavarde5189    9         8         7         9         7         8         
Vardas5190     Pavarde5190    3         10        4         7         9         1         
Vardas5191     Pavarde5191    5         5         1         3         7         2         
Vardas5192     Pavarde5192    4         1         2         9         7         4         
Vardas5193     Pavarde5193    1         2         7         3         5         5         
Vardas5194     Pavarde5194    9         2         4         2         3         8         
Vardas5195     Pavarde5195    10        2         7         1         2         10        
Vardas5196     Pavarde5196    4         1         3         1         4         6         
Vardas5197     Pavarde5197    3         7         1         1         4         6         
Vardas5198     Pavarde5198    5         7         4         7         1         2         
Vardas5199     Pavarde5199    8         8         1         7         10        9         
Vardas5200     Pavarde5200    8         9         4         9         7         5         
Vardas5201     Pavarde5201    9         9         1         1         7         8         
Vardas5202     Pavarde5202    5         4         1         7         2         9         
Vardas5203     Pavarde5203    3         1         8         8         10        7         
Vardas5204     Pavarde5204    7         7         10        5         4         2         
Vardas5205     Pavarde5205    4         8         6         2         4         2         
Vardas5206     Pavarde5206    5         4         5         9         2         7         
Vardas5207     Pavarde5207    6         9         2         4         6         5         
Vardas5208     Pavarde5208    9         8         5         6         1         1         
Vardas5209     Pavarde5209    1         4         7         2         2         8         
Vardas5210     Pavarde5210    2         3         4         9         6         5         
Vardas5211     Pavarde5211    8         1         4         1         9         8         
Vardas5212     Pavarde5212    4         7         8         3         3         2         
Vardas5213     Pavarde5213    7         5         3         9         1         9         
Vardas5214     Pavarde5214    6         10        6         7         9         10        
Vardas5215     Pavarde5215    3         7         2         6         4         6         
Vardas5216     Pavarde5216    9         8         5         10        4         10        
Vardas5217     Pavarde5217    7         5         9         2         1         9         
Vardas5218     Pavarde5218    5         3         5         10        1         3         
Vardas5219     Pavarde5219    6         6         2         3         8         9         
Vardas5220     Pavarde5220    2         2         4         7         9         9         
Vardas5221     Pavarde5221    9         5         3         2         10        9         
Vardas5222     Pavarde5222    4         8         2         8         1         4         
Vardas5223     Pavarde5223    1         4         4         8         10        6         
Vardas5224     Pavarde5224    3         6         4         1         7         4         
Vardas5225     Pavarde5225    4         7         5         3         9         10        
Vardas5226     Pavarde5226    7         8         2         2         1         2         
Vardas5227     Pavarde5227    9         9         10        9         7         6         
Vardas5228     Pavarde5228    1         5         1         7         3         1         
Vardas5229     Pavarde5229    9         5         8         4         2         8         
Vardas5230     Pavarde5230    4         5         5         1         1         5         
Vardas5231     Pavarde5231    10        7         7         1         3         8         
Vardas5232     Pavarde5232    10        2         9         1         5         2         
Vardas5233     Pavarde5233    7         6         6         4         5         5         
Vardas5234     Pavarde5234    4         1         9         5         4         3         
Vardas5235     Pavarde5235    1         8         4         10        2         8         
Vardas5236     Pavarde5236    1         8         3         1         9         8         
Vardas5237     Pavarde5237    8         3         10        1         3         8         
Vardas5238     Pavarde5238    4         1         3         3         7         2         
Vardas5239     Pavarde5239    9         6         9         5         9         7         
Vardas5240     Pavarde5240    8         9         7         9         2         9         
Vardas5241     Pavarde5241    7         5         5         10        2         3         
Vardas5242     Pavarde5242    10        3         6         7         1         6         
Vardas5243     Pavarde5243    10        3         9         2         8         7         
Vardas5244     Pavarde5244    4         9         2         2         10        7         
Vardas5245     Pavarde5245    3         9         7         8         2         6         
Vardas5246     Pavarde5246    5         8         7         9         9         7         
Vardas5247     Pavarde5247    7         5         2         3         7         5         
Vardas5248     Pavarde5248    3         8         2         7         6         2         
Vardas5249     Pavarde5249    3         7         2         4         4         3         
Vardas5250     Pavarde5250    9         10        3         8         4         1         
Vardas5251     Pavarde5251    7         3         1         6         8         1         
Vardas5252     Pavarde5252    5         7         3         2         6         7         
Vardas5253     Pavarde5253    5         6         1         7         1         10        
Vardas5254     Pavarde5254    4         1         7         4         5         7         
Vardas5255     Pavarde5255    9         9         2         10        2         9         
Vardas5256     Pavarde5256    9         1         1         1         1         4         
Vardas5257     Pavarde5257    6         7         2         3         6         5         
Vardas5258     Pavarde5258    1         1         2         6         1         4         
Vardas5259     Pavarde5259    5         2         3         3         7         4         
Vardas5260     Pavarde5260    1         5         6         8         7         1         
Vardas5261     Pavarde5261    4         1         2         6         6         4         
Vardas5262     Pavarde5262    2         7         7         10        4         6         
Vardas5263     Pavarde5263    1         5         10        6         3         3         
Vardas5264     Pavarde5264    2         4         8         4         9         6         
Vardas5265     Pavarde5265    6         9         6         8         8         3         
Vardas5266     Pavarde5266    1         9         1         2         7         6         
Vardas5267     Pavarde5267    8         6         5         9         5         4         
Vardas5268     Pavarde5268    1         8         2         9         1         5         
Vardas5269     Pavarde5269    4         8         6         5         2         2         
Vardas5270     Pavarde5270    6         2         2         3         1         7         
Vardas5271     Pavarde5271    6         7         10        10        6         9         
Vardas5272     Pavarde5272    9         6         10        8         4         4         
Vardas5273     Pavarde5273    5         5         9         4         1         6         
Vardas5274     Pavarde5274    1         3         8         1         2         4         
Vardas5275     Pavarde5275    5         10        8         4         9         8         
Vardas5276     Pavarde5276    1         10        9         6         6         7         
Vardas5277     Pavarde5277    4         3         10        10        3         7         
Vardas5278     Pavarde5278    5         2         8         8         9         3         
Vardas5279     Pavarde5279    4         7         10        5         9         8         
Vardas5280     Pavarde5280    7         3         9         2         10        6         
Vardas5281     Pavarde5281    7         6         1         5         10        2         
Vardas5282     Pavarde5282    4         2         8         6         7         2         
Vardas5283     Pavarde5283    10        5         6         1         6         10        
Vardas5284     Pavarde5284    6         6         4         10        6         5         
Vardas5285     Pavarde5285    2         8         3         2         9         5         
Vardas5286     Pavarde5286    10        5         6         4         10        4         
Vardas5287     Pavarde5287    2         10        4         1         5         2         
Vardas5288     Pavarde5288    10        4         3         1         4         6         
Vardas5289     Pavarde5289    7         2         8         5         2         1         
Vardas5290     Pavarde5290    8         10        8         6         9         1         
Vardas5291     Pavarde5291    5         4         1         9         1         2         
Vardas5292     Pavarde5292    8         10        7         8         6         3         
Vardas5293     Pavarde5293    2         10        4         7         1         2         
Vardas5294     Pavarde5294    3         3         2         9         5         9         
Vardas5295     Pavarde5295    10        2         6         4         10        7         
Vardas5296     Pavarde5296    8         2         1         5         7         10        
Vardas5297     Pavarde5297    10        9         7         7         4         1         
Vardas5298     Pavarde5298    3         5         5         3         3         4         
Vardas5299     Pavarde5299    4         3         3         1         4         3         
Vardas5300     Pavarde5300    10        1         7         10        1         3         
Vardas5301     Pavarde5301    1         5         5         7         5         3         
Vardas5302     Pavarde5302    9         6         2         3         10        2         
Vardas5303     Pavarde5303    8         1         4         1         7         1         
Vardas5304     Pavarde5304    8         9         4         7         2         5         
Vardas5305     Pavarde5305    9         7         10        3         1         10        
Vardas5306     Pavarde5306    7         10        10        1         6         7         
Vardas5307     Pavarde5307    6         8         10        3         7         10        
Vardas5308     Pavarde5308    8         4         3         4         4         3         
Vardas5309     Pavarde5309    4         10        2         6         5         10        
Vardas5310     Pavarde5310    5         4         4         5         10        10        
Vardas5311     Pavarde5311    2         2         4         9         1         1         
Vardas5312     Pavarde5312    2         9         2         4         2         4         
Vardas5313     Pavarde5313    5         6         8         9         3         5         
Vardas5314     Pavarde5314    8         1         6         5         2         8         
Vardas5315     Pavarde5315    5         5         8         2         6         7         
Vardas5316     Pavarde5316    3         3         2         4         8         2         
Vardas5317     Pavarde5317    10        1         6         10        5         8         
Vardas5318     Pavarde5318    6         10        4         9         7         4         
Vardas5319     Pavarde5319    10        9         5         5         6         5         
Vardas5320     Pavarde5320    8         1         10        8         9         10        
Vardas5321     Pavarde5321    4         6         1         9         2         3         
Vardas5322     Pavarde5322    4         9         7         4         1         7         
Vardas5323     Pavarde5323    3         10        5         10        3         7         
Vardas5324     Pavarde5324    4         6         7         8         1         10        
Vardas5325     Pavarde5325    10        6         3         7         4         9         
Vardas5326     Pavarde5326    3         8         8         2         8         3         
Vardas5327     Pavarde5327    1         8         10        6         9         10        
Vardas5328     Pavarde5328    2         1         6         5         4         2         
Vardas5329     Pavarde5329    2         6         9         5         2         3         
Vardas5330     Pavarde5330    2         7         10        6         8         1         
Vardas5331     Pavarde5331    1         5         7         2         1         1         
Vardas5332     Pavarde5332    2         7         1         6         6         8         
Vardas5333     Pavarde5333    8         1         10        7         10        1         
Vardas5334     Pavarde5334    8         3         1         10        2         3         
Vardas5335     Pavarde5335    2         7         6         2         1         2         
Vardas5336     Pavarde5336    10        7         2         8         4         9         
Vardas5337     Pavarde5337    4         6         6         4         8         9         
Vardas5338     Pavarde5338    1         7         4         10        7         2         
Vardas5339     Pavarde5339    10        2         4         8         4         6         
Vardas5340     Pavarde5340    8         1         3         8         3         8         
Vardas5341     Pavarde5341    5         6         3         2         4         5         
Vardas5342     Pavarde5342    10        2         4         4         6         2         
Vardas5343     Pavarde5343    6         6         10        4         7         8         
Vardas5344     Pavarde5344    10        5         8         3         1         2         
Vardas5345     Pavarde5345    1         6         10        2         5         4         
Vardas5346     Pavarde5346    8         9         4         6         10        7         
Vardas5347     Pavarde5347    5         3         5         4         3         9         
Vardas5348     Pavarde5348    4         1         6         8         10        1         
Vardas5349     Pavarde5349    4         1         9         3         6         4         
Vardas5350     Pavarde5350    6         7         1         2         1         9         
Vardas5351     Pavarde5351    4         10        5         5         1         10        
Vardas5352     Pavarde5352    3         4         8         9         8         4         
Vardas5353     Pavarde5353    6         6         1         6         4         6         
Vardas5354     Pavarde5354    5         2         7         5         6         8         
Vardas5355     Pavarde5355    5         2         9         7         5         7         
Vardas5356     Pavarde5356    3         3         9         2         1         9         
Vardas5357     Pavarde5357    7         4         10        7         8         5         
Vardas5358     Pavarde5358    5         5         8         2         5         2         
Vardas5359     Pavarde5359    3         5         8         4         2         10        
Vardas5360     Pavarde5360    6         6         3         7         1         5         
Vardas5361     Pavarde5361    1         7         2         3         1         4         
Vardas5362     Pavarde5362    9         10        2         3         10        5         
Vardas5363     Pavarde5363    9         3         2         3         4         3         
Vardas5364     Pavarde5364    1         10        1         8         2         3         
Vardas5365     Pavarde5365    7         7         6         6         5         9         
Vardas5366     Pavarde5366    9         4         9         7         1         3         
Vardas5367     Pavarde5367    3         9         2         7         9         7         
Vardas5368     Pavarde5368    7         7         9         3         8         6         
Vardas5369     Pavarde5369    4         7         7         10        5         2         
Vardas5370     Pavarde5370    7         4         4         3         4         2         
Vardas5371     Pavarde5371    8         8         4         2         10        8         
Vardas5372     Pavarde5372    3         5         7         8         7         10        
Vardas5373     Pavarde5373    1         6         10        9         10        8         
Vardas5374     Pavarde5374    6         6         3         10        7         3         
Vardas5375     Pavarde5375    7         2         2         6         8         5         
Vardas5376     Pavarde5376    4         8         5         6         3         1         
Vardas5377     Pavarde5377    5         9         3         8         9         5         
Vardas5378     Pavarde5378    3         1         3         3         9         4         
Vardas5379     Pavarde5379    6         2         1         1         1         3         
Vardas5380     Pavarde5380    6         6         4         2         6         4         
Vardas5381     Pavarde5381    5         6         5         10        10        10        
Vardas5382     Pavarde5382    7         4         8         8         9         7         
Vardas5383     Pavarde5383    10        9         6         8         9         3         
Vardas5384     Pavarde5384    3         3         8         3         3         2         
Vardas5385     Pavarde5385    8         10        10        9         8         8         
Vardas5386     Pavarde5386    3         4         7         10        4         7         
Vardas5387     Pavarde5387    10        7         9         5         5         2         
Vardas5388     Pavarde5388    7         7         6         2         1         8         
Vardas5389     Pavarde5389    4         9         8         4         8         6         
Vardas5390     Pavarde5390    7         1         3         6         9         5         
Vardas5391     Pavarde5391    3         8         5         2         9         4         
Vardas5392     Pavarde5392    2         1         5         6         4         5         
Vardas5393     Pavarde5393    2         4         10        6         3         10        
Vardas5394     Pavarde5394    5         5         8         3         6         3         
Vardas5395     Pavarde5395    2         2         1         4         10        10        
Vardas5396     Pavarde5396    3         3         5         9         7         10        
Vardas5397     Pavarde5397    9         9         1         10        5         2         
Vardas5398     Pavarde5398    5         3         6         6         2         9         
Vardas5399     Pavarde5399    1         2         10        9         5         9         
Vardas5400     Pavarde5400    6         3         5         8         6         8         
Vardas5401     Pavarde5401    10        1         4         8         10        1         
Vardas5402     Pavarde5402    10        10        2         3         4         10        
Vardas5403     Pavarde5403    3         4         9         7         8         5         
Vardas5404     Pavarde5404    9         2         10        10        9         6         
Vardas5405     Pavarde5405    10        9         9         7         10        9         
Vardas5406     Pavarde5406    5         1         9         4         8         7         
Vardas5407     Pavarde5407    7         4         3         9         8         1         
Vardas5408     Pavarde5408    5         5         10        7         7         6         
Vardas5409     Pavarde5409    10        2         9         1         5         6         
Vardas5410     Pavarde5410    10        7         6         9         10        8         
Vardas5411     Pavarde5411    8         7         10        8         4         4         
Vardas5412     Pavarde5412    6         10        3         5         5         9         
Vardas5413     Pavarde5413    6         2         7         2         8         4         
Vardas5414     Pavarde5414    1         7         5         3         7         5         
Vardas5415     Pavarde5415    3         4         1         2         2         1         
Vardas5416     Pavarde5416    9         1         5         4         3         7         
Vardas5417     Pavarde5417    6         2         3         9         4         7         
Vardas5418     Pavarde5418    9         2         1         8         7         5         
Vardas5419     Pavarde5419    10        9         3         10        8         5         
Vardas5420     Pavarde5420    3         7         5         1         5         10        
Vardas5421     Pavarde5421    10        7         2         7         4         10        
Vardas5422     Pavarde5422    7         8         7         3         7         4         
Vardas5423     Pavarde5423    9         5         6         9         4         7         
Vardas5424     Pavarde5424    3         6         2         10        1         2         
Vardas5425     Pavarde5425    7         7         9         2         8         2         
Vardas5426     Pavarde5426    6         7         10        4         10        4         
Vardas5427     Pavarde5427    7         9         4         3         10        9         
Vardas5428     Pavarde5428    7         10        5         2         8         8         
Vardas5429     Pavarde5429    3         6         9         6         2         2         
Vardas5430     Pavarde5430    9         4         7         10        7         5         
Vardas5431     Pavarde5431    1         2         9         1         9         4         
Vardas5432     Pavarde5432    3         2         7         10        8         2         
Vardas5433     Pavarde5433    6         2         10        1         7         1         
Vardas5434     Pavarde5434    3         4         7         7         6         8         
Vardas5435     Pavarde5435    2         9         9         2         1         1         
Vardas5436     Pavarde5436    4         10        9         4         10        7         
Vardas5437     Pavarde5437    1         3         3         9         8         8         
Vardas5438     Pavarde5438    1         9         2         5         8         6         
Vardas5439     Pavarde5439    2         1         2         2         6         9         
Vardas5440     Pavarde5440    7         10        8         1         5         8         
Vardas5441     Pavarde5441    9         7         4         4         7         9         
Vardas5442     Pavarde5442    3         5         9         3         6         10        
Vardas5443     Pavarde5443    4         8         5         9         7         2         
Vardas5444     Pavarde5444    8         8         10        6         10        10        
Vardas5445     Pavarde5445    8         7         6         6         5         7         
Vardas5446     Pavarde5446    7         1         1         2         9         2         
Vardas5447     Pavarde5447    1         5         10        4         9         10        
Vardas5448     Pavarde5448    3         6         4         8         3         2         
Vardas5449     Pavarde5449    5         1         5         6         6         4         
Vardas5450     Pavarde5450    10        5         1         1         8         2         
Vardas5451     Pavarde5451    9         1         2         5         7         8         
Vardas5452     Pavarde5452    3         1         7         3         10        10        
Vardas5453     Pavarde5453    7         10        10        9         8         1         
Vardas5454     Pavarde5454    5         8         7         6         5         5         
Vardas5455     Pavarde5455    8         4         5         2         6         4         
Vardas5456     Pavarde5456    5         3         7         9         4         7         
Vardas5457     Pavarde5457    4         2         4         2         4         10        
Vardas5458     Pavarde5458    3         6         4         3         10        4         
Vardas5459     Pavarde5459    10        4         9         3         4         5         
Vardas5460     Pavarde5460    9         4         2         9         9         1         
Vardas5461     Pavarde5461    7         3         10        8         10        10        
Vardas5462     Pavarde5462    9         6         2         9         3         10        
Vardas5463     Pavarde5463    10        3         4         8         3         7         
Vardas5464     Pavarde5464    8         4         9         6         6         4         
Vardas5465     Pavarde5465    7         7         8         7         1         4         
Vardas5466     Pavarde5466    1         8         3         9         8         7         
Vardas5467     Pavarde5467    10        5         3         4         6         7         
Vardas5468     Pavarde5468    9         9         9         2         8         10        
Vardas5469     Pavarde5469    5         3         4         4         8         6         
Vardas5470     Pavarde5470    3         5         10        8         2         9         
Vardas5471     Pavarde5471    10        4         1         2         3         9         
Vardas5472     Pavarde5472    2         7         10        7         1         10        
Vardas5473     Pavarde5473    10        1         7         4         5         4         
Vardas5474     Pavarde5474    9         1         3         8         5         4         
Vardas5475     Pavarde5475    8         9         10        4         1         2         
Vardas5476     Pavarde5476    1         10        5         3         5         1         
Vardas5477     Pavarde5477    5         2         8         5         9         9         
Vardas5478     Pavarde5478    5         8         4         5         5         1         
Vardas5479     Pavarde5479    10        4         2         8         6         8         
Vardas5480     Pavarde5480    6         3         4         5         7         1         
